DiaChi,chieuDai,chieuNgang,dienTich,dienTichDat,dienTichSuDung,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,dacDiem,huongCuaChinh,TinhTrangNoiThat,Gia
"Đường Phùng Tá Chu, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",8.2 m,3.3 m,26 m²,26 m²,,"- 152,31 triệu/m²",3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Hoàn thiện cơ bản,"3,96 tỷ"
"Đường Lạc Long Quân, Phường 10, Quận Tân Bình, Tp Hồ Chí Minh",19.6 m,4 m,73 m²,73 m²,,"- 93,84 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,85 tỷ"
"499/6/101 C, Đường Quang Trung, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",7 m,3 m,21 m²,21 m²,35 m²,"- 119,05 triệu/m²",2 phòng,2,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"2,5 tỷ"
"Đường Cao Bá Nhạ, Phường Nguyễn Cư Trinh, Quận 1, Tp Hồ Chí Minh",10 m,3 m,30 m²,30 m²,,"- 126,67 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,8 tỷ"
"Đường Trần Bá Giao, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh",22 m,8.2 m,180.4 m²,180.4 m²,558 m²,"- 155,21 triệu/m²",nhiều hơn 10 phòng,6,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Tây Bắc,Nội thất đầy đủ,28 tỷ
"Đường Âu Cơ, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh",30 m,8 m,240 m²,240 m²,,- 150 triệu/m²,4 phòng,3,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hiện trạng khác,Đông,Nội thất đầy đủ,36 tỷ
"Đường số 22, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",13.43 m,4 m,53.7 m²,53.7 m²,53.7 m²,"- 43,76 triệu/m²",4 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"2,35 tỷ"
"TA04, Phường Thới An, Quận 12, Tp Hồ Chí Minh",6.5 m,3.2 m,20.8 m²,20.8 m²,41.6 m²,"- 52,40 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"1,09 tỷ"
"Đường Tân Sơn Nhì, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",,,32 m²,32 m²,32 m²,"- 73,44 triệu/m²",1 phòng,,,"Nhà ngõ, hẻm",Giấy tờ viết tay,,,,"2,35 tỷ"
"Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",32 m,4.62 m,147 m²,147 m²,300 m²,"- 200,68 triệu/m²",7 phòng,3,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Bắc,Hoàn thiện cơ bản,"29,5 tỷ"
"Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,96 m²,"- 14,58 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông Nam,Hoàn thiện cơ bản,700 triệu
"Đường Quang Trung, Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh",16.2 m,4 m,65 m²,65 m²,,"- 101,48 triệu/m²",3 phòng,3,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"6,596 tỷ"
"Đường Số 5, Xã Tân Thông Hội, Huyện Củ Chi, Tp Hồ Chí Minh",,,66 m²,66 m²,,"- 12,88 triệu/m²",1 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nát,,,850 triệu
"Đường Dương Bá Trạc, Phường 1, Quận 8, Tp Hồ Chí Minh",20 m,4 m,75 m²,75 m²,,"- 117,33 triệu/m²",3 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"8,8 tỷ"
"Đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",7.2 m,4.2 m,30 m²,30 m²,30 m²,"- 66,63 triệu/m²",2 phòng,2,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,,"1,999 tỷ"
"Đường Lê Hồng Phong, Phường 2, Quận 10, Tp Hồ Chí Minh",10.5 m,2.25 m,30 m²,30 m²,24 m²,"- 171,67 triệu/m²",4 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Bắc,Nội thất đầy đủ,"5,15 tỷ"
"Huỳnh Văn Bánh, Phường 13, Quận Phú Nhuận, Tp Hồ Chí Minh",13 m,4.6 m,72 m²,72 m²,,"- 177,78 triệu/m²",3 phòng,3,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"12,8 tỷ"
Đường Số 7,18 m,5 m,87 m²,87 m²,,"- 132,18 triệu/m²",1 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,Tây Bắc,,"11,5 tỷ"
"Đường Lê Thúc Hoạch, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,240 m²,"- 112,50 triệu/m²",4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Nam,Hoàn thiện cơ bản,"7,2 tỷ"
"Đường Nguyễn Cửu Phú, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",16 m,5 m,80 m²,80 m²,,"- 9,75 triệu/m²",3 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,780 triệu
"Đường Hưng Nhơn, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",19.6 m,5 m,100 m²,100 m²,170 m²,"- 14,80 triệu/m²",3 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây Nam,Bàn giao thô,"1,48 tỷ"
Đường Số 7,18 m,5 m,87 m²,87 m²,,"- 132,18 triệu/m²",1 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,Tây Bắc,,"11,5 tỷ"
"Đường Lê Thúc Hoạch, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,240 m²,"- 112,50 triệu/m²",4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Nam,Hoàn thiện cơ bản,"7,2 tỷ"
"Đường Nguyễn Cửu Phú, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",16 m,5 m,80 m²,80 m²,,"- 9,75 triệu/m²",3 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,780 triệu
"Đường Trung Mỹ Tây 13, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh",17 m,4 m,68 m²,68 m²,68 m²,"- 58,38 triệu/m²",2 phòng,1,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"3,97 tỷ"
"Đường số 6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",24 m,5 m,120 m²,120 m²,400 m²,"- 82,50 triệu/m²",5 phòng,4,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,"9,9 tỷ"
Số 3,20 m,6 m,129 m²,129 m²,129 m²,"- 126,36 triệu/m²",4 phòng,,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"16,3 tỷ"
Nguyễn Thị Thơi,24.3 m,3.7 m,94 m²,94 m²,94 m²,"- 71,28 triệu/m²",4 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"6,7 tỷ"
"Đường Phan Sào Nam, Phường 10, Quận Tân Bình, Tp Hồ Chí Minh",10 m,4.4 m,44 m²,44 m²,,"- 155,68 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,85 tỷ"
"Đường Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",,,48 m²,48 m²,86 m²,"- 103,71 triệu/m²",3 phòng,2,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,978 tỷ"
"Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",11 m,5 m,50 m²,50 m²,50 m²,- 15 triệu/m²,2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,750 triệu
"Đường số 6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",22.3 m,4 m,97 m²,97 m²,200 m²,"- 78,35 triệu/m²",4 phòng,3,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất đầy đủ,"7,6 tỷ"
"102, đường 72, Phường 10, Quận 6, Tp Hồ Chí Minh",10 m,3 m,30 m²,30 m²,,"- 166,67 triệu/m²",4 phòng,4,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất đầy đủ,5 tỷ
"72, đường 72, Phường 10, Quận 6, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,,- 155 triệu/m²,2 phòng,2,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"6,2 tỷ"
Kênh Nước Đen,12.8 m,4 m,52 m²,52 m²,52 m²,"- 113,46 triệu/m²",2 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"5,9 tỷ"
"Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh",7 m,5 m,35 m²,35 m²,140 m²,- 214 triệu/m²,4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"7,49 tỷ"
"Đường Nguyễn Hồng Đào, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh",12.6 m,3.75 m,48 m²,48 m²,,"- 281,25 triệu/m²",4 phòng,4,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,"13,5 tỷ"
"Tôn Thất Thuyết, Phường 16, Quận 4, Tp Hồ Chí Minh",3.2 m,6 m,18.6 m²,18.6 m²,36 m²,"- 129,03 triệu/m²",1 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Tây Bắc,Hoàn thiện cơ bản,"2,4 tỷ"
"Tôn Thất Thuyết, Phường 16, Quận 4, Tp Hồ Chí Minh",4.2 m,4 m,16.5 m²,16.5 m²,33 m²,"- 127,27 triệu/m²",1 phòng,2,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Đông Nam,Hoàn thiện cơ bản,"2,1 tỷ"
"Đường Nguyễn Hữu Trí, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,,"- 9,38 triệu/m²",3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,750 triệu
"36/37/, Đường số 2, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",10 m,3 m,30 m²,30 m²,60 m²,"- 51,67 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,,Đông Nam,,"1,55 tỷ"
"36/37/, Đường số 2, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",10 m,3 m,30 m²,30 m²,60 m²,"- 51,67 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,,Đông Nam,,"1,55 tỷ"
"Đường Ba Vân, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh",31 m,20 m,620 m²,620 m²,1000 m²,"- 93,55 triệu/m²",nhiều hơn 10 phòng,,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,58 tỷ
"Đường Trần Mai Ninh, Phường 12, Quận Tân Bình, Tp Hồ Chí Minh",11 m,4.5 m,50 m²,50 m²,,- 108 triệu/m²,3 phòng,,2 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,,,"5,4 tỷ"
"Đường Nguyễn Thượng Hiền, Phường 5, Quận Bình Thạnh, Tp Hồ Chí Minh",,,50 m²,50 m²,160 m²,- 183 triệu/m²,4 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Hoàn thiện cơ bản,"9,15 tỷ"
"bình trị đông , Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",,,81 m²,81 m²,,"- 93,83 triệu/m²",6 phòng,,5 phòng,"Nhà mặt phố, mặt tiền",,Hẻm xe hơi,,,"7,6 tỷ"
"Đường Huỳnh Văn Trí, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",16 m,5 m,80 m²,80 m²,,"- 12,25 triệu/m²",3 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông,Nội thất đầy đủ,980 triệu
"Đường Hoàng Phan Thái, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",14 m,5 m,70 m²,70 m²,140 m²,"- 9,71 triệu/m²",2 phòng,,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,680 triệu
"H2129, Đường Phạm Thế Hiển, Phường 6, Quận 8, Tp Hồ Chí Minh",13 m,7 m,83 m²,83 m²,69 m²,"- 56,02 triệu/m²",3 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Tây Nam,Hoàn thiện cơ bản,"4,65 tỷ"
"Đường Số 5, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,,"- 92,19 triệu/m²",3 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"5,9 tỷ"
"Đường Phan Văn Hớn, Xã Xuân Thới Thượng, Huyện Hóc Môn, Tp Hồ Chí Minh",12 m,3 m,40 m²,40 m²,90 m²,"- 42,25 triệu/m²",3 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Đông Nam,Nội thất cao cấp,"1,69 tỷ"
"Đường Cư Xá Phú Lâm A, Phường 12, Quận 6, Tp Hồ Chí Minh",23 m,4 m,90 m²,90 m²,,"- 132,22 triệu/m²",5 phòng,5,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,Tây Bắc,Nội thất đầy đủ,"11,9 tỷ"
"574/141/1, Đường SINCO, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",40 m,10 m,400 m²,400 m²,400 m²,"- 42,50 triệu/m²",nhiều hơn 10 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,17 tỷ
"Đường Đất Thánh, Phường 6, Quận Tân Bình, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,150 m²,"- 164,17 triệu/m²",4 phòng,3,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"9,85 tỷ"
Đường Liên Tỉnh 5,8.2 m,2.7 m,20 m²,20 m²,54 m²,- 130 triệu/m²,3 phòng,3,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Bắc,Hoàn thiện cơ bản,"2,6 tỷ"
"Đường Hiệp Thành 35, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",4.2 m,3.6 m,15.54 m²,15.54 m²,28 m²,"- 46,33 triệu/m²",1 phòng,,1 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,,,,720 triệu
"Đường số 18, Phường Linh Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",15.5 m,5.5 m,85 m²,85 m²,,"- 61,18 triệu/m²",3 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,2 tỷ"
"Đường Nguyễn Cửu Phú, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",,,81 m²,81 m²,,"- 11,73 triệu/m²",3 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,,950 triệu
"Đường Nguyễn Cửu Phú, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,120 m²,"- 13,12 triệu/m²",3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"1,05 tỷ"
"Đường Quang Trung, Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh",,,35 m²,35 m²,,- 110 triệu/m²,2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"3,85 tỷ"
"15/7, Đường Lô Tư, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,48 m²,"- 79,17 triệu/m²",3 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây,,"3,8 tỷ"
"100, Đường Tân Thới Nhất 5, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",16 m,4 m,56 m²,56 m²,102 m²,"- 49,82 triệu/m²",3 phòng,2,4 phòng,"Nhà mặt phố, mặt tiền",Sổ chung / công chứng vi bằng,,Nam,Hoàn thiện cơ bản,"2,79 tỷ"
"Đường Âu Cơ, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh",8 m,3 m,25 m²,25 m²,75 m²,- 106 triệu/m²,3 phòng,3,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"2,65 tỷ"
"Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",14.4 m,4 m,57.7 m²,57.7 m²,57.7 m²,"- 54,77 triệu/m²",4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"3,16 tỷ"
"Đường Phạm Hy Lượng, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",17.5 m,8 m,140 m²,140 m²,300 m²,"- 116,43 triệu/m²",6 phòng,4,,Nhà biệt thự,Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"16,3 tỷ"
"vạn hạnh, Xã Trung Chánh, Huyện Hóc Môn, Tp Hồ Chí Minh",8 m,3.5 m,30 m²,30 m²,45 m²,"- 63,33 triệu/m²",2 phòng,2,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,,"1,9 tỷ"
"Đường Số 79, Phường Tân Quy, Quận 7, Tp Hồ Chí Minh",13 m,6 m,70 m²,70 m²,,"- 82,86 triệu/m²",3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"5,8 tỷ"
"TMT 09, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh",22 m,4 m,88 m²,88 m²,,"- 45,11 triệu/m²",3 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"3,97 tỷ"
"Đường 26 Tháng 3, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",21 m,4.3 m,83 m²,83 m²,360 m²,"- 102,41 triệu/m²",8 phòng,5,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông Bắc,Nội thất cao cấp,"8,5 tỷ"
"Đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",8 m,4.5 m,36 m²,36 m²,72 m²,"- 62,50 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Bắc,Hoàn thiện cơ bản,"2,25 tỷ"
"Đường Cộng Hòa 3, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh",13.5 m,7.2 m,93 m²,93 m²,400 m²,"- 145,16 triệu/m²",6 phòng,6,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"13,5 tỷ"
"Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh",17.3 m,4 m,84 m²,84 m²,353.9 m²,"- 160,71 triệu/m²",8 phòng,,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Hoàn thiện cơ bản,"13,5 tỷ"
"634, Đường Tỉnh lộ 10, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",,,56 m²,56 m²,168 m²,"- 83,04 triệu/m²",3 phòng,3,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Hoàn thiện cơ bản,"4,65 tỷ"
"Đường Phan Văn Trị, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh",,4 m,80 m²,80 m²,,- 125 triệu/m²,4 phòng,3,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,10 tỷ
"Đường Trần Đại Nghĩa, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",19 m,5 m,95 m²,95 m²,170 m²,"- 15,68 triệu/m²",3 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây,Bàn giao thô,"1,49 tỷ"
"Đường Kha Vạn Cân, Phường Linh Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",,,43 m²,43 m²,,"- 81,40 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,5 tỷ"
"Đường Chiến Lược, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",10 m,3 m,30 m²,30 m²,60 m²,"- 99,67 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"2,99 tỷ"
"Đường Phạm Ngọc Thạch, Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh",5 m,5 m,25 m²,25 m²,25 m²,"- 127,60 triệu/m²",4 phòng,3,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"3,19 tỷ"
"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",15 m,4.3 m,68 m²,68 m²,,"- 77,94 triệu/m²",2 phòng,1,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,Tây Nam,,"5,3 tỷ"
"Đường Nguyễn Hồng Đào, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh",9 m,4 m,35 m²,35 m²,,"- 122,86 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,3 tỷ"
"Đường Bông Văn Dìa, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",19 m,5 m,95 m²,95 m²,170 m²,"- 15,37 triệu/m²",3 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây,Bàn giao thô,"1,46 tỷ"
"Đường Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",10 m,3 m,30 m²,30 m²,60 m²,"- 89,33 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"2,68 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",13 m,4 m,52 m²,52 m²,,"- 93,27 triệu/m²",4 phòng,4,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Đông,,"4,85 tỷ"
"Đường Nguyễn Trường Tộ, Phường 13, Quận 4, Tp Hồ Chí Minh",,,10 m²,10 m²,,- 178 triệu/m²,3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"1,78 tỷ"
"Đường Hòa Hưng, Phường 12, Quận 10, Tp Hồ Chí Minh",,,10 m²,10 m²,,- 199 triệu/m²,2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"1,99 tỷ"
"Đường Nguyễn Tri Phương, Phường 5, Quận 10, Tp Hồ Chí Minh",,,10 m²,10 m²,,"- 187,50 triệu/m²",3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"1,875 tỷ"
"Đường Nguyễn Đình Chính, Phường 11, Quận Phú Nhuận, Tp Hồ Chí Minh",,,10 m²,10 m²,,"- 169,90 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"1,699 tỷ"
"Đường Hồng Bàng, Phường 9, Quận 6, Tp Hồ Chí Minh",,,10 m²,10 m²,,"- 182,50 triệu/m²",3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"1,825 tỷ"
"Đường Quách Điêu, Xã Vĩnh Lộc A, Huyện Bình Chánh, Tp Hồ Chí Minh",15 m,3 m,45 m²,45 m²,58 m²,- 30 triệu/m²,3 phòng,1,2 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,"Hẻm xe hơi,Nhà nở hậu",Tây,Hoàn thiện cơ bản,"1,35 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,200 m²,"- 92,19 triệu/m²",4 phòng,4,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Bắc,,"5,9 tỷ"
"Đường Lê Văn Thịnh Nối Dài, Phường Cát Lái (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",17 m,3.6 m,61 m²,61 m²,75 m²,"- 61,48 triệu/m²",2 phòng,2,,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"3,75 tỷ"
"Hẻm Huỳnh Văn Bánh, Phường 11, Quận Phú Nhuận, Tp Hồ Chí Minh",5.4 m,7.7 m,41 m²,41 m²,41 m²,"- 163,41 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"6,7 tỷ"
