DiaChi,chieuDai,chieuNgang,dienTich,dienTichDat,dienTichSuDung,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,dacDiem,huongCuaChinh,TinhTrangNoiThat,Gia
"Đường 3 Tháng 2, Phường 14, Quận 10, Tp Hồ Chí Minh",,,24 m²,24 m²,,"- 158,33 triệu/m²",2 phòng,2,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,8 tỷ"
"Đường Hiệp Thành 45, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",15 m,4.5 m,70 m²,70 m²,,"- 81,29 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"5,69 tỷ"
"Đường Lê Quang Định, Phường 11, Quận Bình Thạnh, Tp Hồ Chí Minh",10 m,3 m,30 m²,30 m²,30 m²,"- 96,67 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"2,9 tỷ"
"Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,89 m²,"- 6,77 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Không có sổ,"Hẻm xe hơi,Nhà chưa hoàn công",,,325 triệu
"42, Đường Lộc Hưng, Phường 6, Quận Tân Bình, Tp Hồ Chí Minh",7 m,9 m,63 m²,63 m²,150 m²,"- 133,33 triệu/m²",3 phòng,3,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"8,4 tỷ"
"Tth20, Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",7.5 m,3.5 m,26 m²,26 m²,,"- 53,85 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,,,,"1,4 tỷ"
"Đường Cầu Kinh, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",16 m,3.1 m,48 m²,48 m²,70 m²,- 75 triệu/m²,2 phòng,,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"3,6 tỷ"
"Đường An Dương Vương, Phường 16, Quận 8, Tp Hồ Chí Minh",16 m,4 m,66 m²,,,"- 78,79 triệu/m²",4 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"5,2 tỷ"
"Đường Phan Anh, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",26 m,4 m,104 m²,104 m²,296 m²,"- 123,08 triệu/m²",8 phòng,,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"12,8 tỷ"
"Đường Lê Thị Lơ, Xã Tân Hiệp, Huyện Hóc Môn, Tp Hồ Chí Minh",,5.5 m,20 m²,20 m²,65 m²,- 38 triệu/m²,3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,760 triệu
"Thới Tam Thôn 14, Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh",20 m,4.5 m,90 m²,90 m²,90 m²,- 50 triệu/m²,2 phòng,,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"4,5 tỷ"
"Đường Phú Thọ Hoà, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh",17.1 m,4.1 m,71 m²,71 m²,142 m²,"- 66,20 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"4,7 tỷ"
"Đường Trần Thị Cờ, Phường Thới An, Quận 12, Tp Hồ Chí Minh",16 m,4 m,68 m²,68 m²,280 m²,"- 95,44 triệu/m²",5 phòng,,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Nam,Nội thất cao cấp,"6,49 tỷ"
"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh",7 m,3.5 m,25 m²,25 m²,,- 106 triệu/m²,2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"2,65 tỷ"
"Khu Nam Hùng Vương, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",17 m,4 m,70 m²,70 m²,,"- 112,86 triệu/m²",4 phòng,4,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất đầy đủ,"7,9 tỷ"
"2503, Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",7 m,3 m,21 m²,21 m²,42 m²,"- 41,90 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,,,Hoàn thiện cơ bản,880 triệu
"Đường Bông Văn Dìa, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",19 m,5 m,95 m²,95 m²,170 m²,"- 15,37 triệu/m²",3 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây,Bàn giao thô,"1,46 tỷ"
"Đường Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",38 m,7 m,270 m²,270 m²,,"- 77,78 triệu/m²",3 phòng,2,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,,Nội thất đầy đủ,21 tỷ
"Đường Nguyễn Phi Khanh, Phường Tân Định, Quận 1, Tp Hồ Chí Minh",13 m,3 m,39 m²,39 m²,,"- 132,05 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Nhà chưa hoàn công,,,"5,15 tỷ"
"Đường An Hạ, Xã Phạm Văn Hai, Huyện Bình Chánh, Tp Hồ Chí Minh",11 m,4 m,10 m²,10 m²,88 m²,"- 37,50 triệu/m²",2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,375 triệu
"Đường số 28, Phường Linh Đông (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",,,48 m²,48 m²,,"- 47,92 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"2,3 tỷ"
"Đường Nguyễn Quý Yêm, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",23 m,6 m,136 m²,136 m²,,"- 80,15 triệu/m²",nhiều hơn 10 phòng,1,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,,Hoàn thiện cơ bản,"10,9 tỷ"
"Đường Mã Lò, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",8 m,3.5 m,30 m²,30 m²,60 m²,"- 69,33 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây,Hoàn thiện cơ bản,"2,08 tỷ"
"185/11B, Đường Ngô Chí Quốc, Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",,,117 m²,117 m²,89 m²,"- 18,52 triệu/m²",3 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Nhà dính quy hoạch / lộ giới,Nhà nát",Đông Bắc,Bàn giao thô,"2,167 tỷ"
"Đường Lê Công Phép, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",18 m,4 m,70 m²,70 m²,,"- 87,14 triệu/m²",2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất đầy đủ,"6,1 tỷ"
"Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh",,,35 m²,35 m²,,"- 214,29 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"7,5 tỷ"
"Đường An Hạ, Xã Phạm Văn Hai, Huyện Bình Chánh, Tp Hồ Chí Minh",11 m,4 m,10 m²,10 m²,88 m²,- 47 triệu/m²,2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,470 triệu
"Đường Tân Canh, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",16 m,4.8 m,76.8 m²,76.8 m²,,"- 56,64 triệu/m²",5 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,35 tỷ"
"Đường Đặng Lộ, Phường 7, Quận Tân Bình, Tp Hồ Chí Minh",12 m,5 m,60 m²,60 m²,,"- 72,83 triệu/m²",6 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,37 tỷ"
"Đường Lò Siêu, Phường 16, Quận 11, Tp Hồ Chí Minh",,,10 m²,10 m²,,"- 172,50 triệu/m²",3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Nhà nở hậu,Hẻm xe hơi",,Nội thất đầy đủ,"1,725 tỷ"
"Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh",,,13 m²,13 m²,,"- 382,31 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,97 tỷ"
"Đường Lạc Long Quân, Phường 11, Quận Tân Bình, Tp Hồ Chí Minh",,,13 m²,13 m²,,"- 322,31 triệu/m²",3 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,19 tỷ"
"Đường số 9, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",,,80 m²,80 m²,,"- 70,12 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,61 tỷ"
"Đường Kinh Dương Vương, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",,,12 m²,12 m²,,"- 165,83 triệu/m²",2 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"1,99 tỷ"
"Đường Gia Phú, Phường 1, Quận 6, Tp Hồ Chí Minh",,,12 m²,12 m²,,"- 231,67 triệu/m²",2 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"2,78 tỷ"
"Đường Trần Khắc Chân, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh",,,11 m²,11 m²,,"- 270,45 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"2,975 tỷ"
"Đường số 8, Phường 11, Quận Gò Vấp, Tp Hồ Chí Minh",14.5 m,4 m,58 m²,58 m²,,"- 125,86 triệu/m²",4 phòng,4,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"7,3 tỷ"
"Đường Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh",,,11 m²,11 m²,,"- 534,09 triệu/m²",3 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,875 tỷ"
"Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",11 m,4 m,44 m²,44 m²,88 m²,"- 7,95 triệu/m²",2 phòng,2,,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,"Hẻm xe hơi,Nhà chưa hoàn công",,,350 triệu
"Đường Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",,,12.5 m²,12.5 m²,,"- 261,60 triệu/m²",3 phòng,,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,27 tỷ"
"Đường Trần Não, Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",,,11 m²,11 m²,,"- 197,27 triệu/m²",2 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"2,17 tỷ"
"Đường Dương Đình Hội, Phường Tăng Nhơn Phú B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",,,11 m²,11 m²,,"- 317,27 triệu/m²",2 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,49 tỷ"
"Đường Nguyễn Tiểu La, Phường 8, Quận 10, Tp Hồ Chí Minh",,,11 m²,11 m²,,"- 297,27 triệu/m²",3 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,27 tỷ"
"Đường Lê Đức Thọ, Phường 13, Quận Gò Vấp, Tp Hồ Chí Minh",,,92 m²,92 m²,,"- 68,48 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,3 tỷ"
"Đường Thống Nhất, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,,"- 145,62 triệu/m²",3 phòng,3,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây Nam,Nội thất cao cấp,"6,99 tỷ"
"Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",12 m,4.5 m,55 m²,55 m²,110 m²,"- 87,27 triệu/m²",3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,8 tỷ"
"Đường Lê Văn Sỹ, Phường 13, Quận 3, Tp Hồ Chí Minh",14 m,4.1 m,57.4 m²,57.4 m²,,"- 46,69 triệu/m²",4 phòng,3,4 phòng,"Nhà ngõ, hẻm",Không có sổ,,,Hoàn thiện cơ bản,"2,68 tỷ"
"Đường Vĩnh Khánh, Phường 10, Quận 4, Tp Hồ Chí Minh",3.4 m,3 m,12 m²,12 m²,,"- 154,17 triệu/m²",2 phòng,3,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"1,85 tỷ"
"Đường số 29, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",,3.6 m,31 m²,31 m²,,"- 222,58 triệu/m²",2 phòng,3,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất đầy đủ,"6,9 tỷ"
"Trường mẫu giáo Quỳnh Anh, Xã Hưng Long, Huyện Bình Chánh, Tp Hồ Chí Minh",8 m,3 m,24 m²,24 m²,50 m²,"- 26,67 triệu/m²",2 phòng,2,2 phòng,Nhà phố liền kề,Sổ chung / công chứng vi bằng,,Đông Bắc,Hoàn thiện cơ bản,640 triệu
"Phú Thọ Hoà, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh",,,72 m²,72 m²,,"- 143,06 triệu/m²",2 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"10,3 tỷ"
"Đường Nguyễn Sơn, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,,- 130 triệu/m²,4 phòng,4,,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,,"10,4 tỷ"
"Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh",,,75.6 m²,75.6 m²,,"- 117,73 triệu/m²",2 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"8,9 tỷ"
"Đường Số 85, Phường Tân Quy, Quận 7, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,480 m²,- 235 triệu/m²,6 phòng,5,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,"18,8 tỷ"
"Lê Sao, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh",,,60 m²,60 m²,,- 100 triệu/m²,1 phòng,,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,6 tỷ
"Bình Long, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",,,113 m²,113 m²,,"- 88,50 triệu/m²",1 phòng,,1 phòng,"Nhà mặt phố, mặt tiền",Đang chờ sổ,,,Nội thất đầy đủ,10 tỷ
"Tmt05, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,180 m²,- 60 triệu/m²,3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,Đông Nam,,"3,6 tỷ"
"Lê Thiệt, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh",,,80 m²,80 m²,,- 85 triệu/m²,1 phòng,,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"6,8 tỷ"
"Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Tp Hồ Chí Minh",17.5 m,4.5 m,76 m²,76 m²,173 m²,- 125 triệu/m²,4 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây Bắc,,"9,5 tỷ"
"Đường Lê Văn Lương, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",,,96 m²,96 m²,,"- 80,73 triệu/m²",7 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"7,75 tỷ"
"Đường Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh",16 m,6 m,96 m²,96 m²,375 m²,"- 364,58 triệu/m²",6 phòng,4,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây Bắc,Nội thất cao cấp,35 tỷ
"Đường Trường Chinh, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",,,68 m²,68 m²,,"- 84,56 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,75 tỷ"
"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,,"- 91,17 triệu/m²",3 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"5,47 tỷ"
"Đường Phan Đình Phùng, Phường 2, Quận Phú Nhuận, Tp Hồ Chí Minh",,,12 m²,12 m²,,"- 224,17 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"2,69 tỷ"
"Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, Tp Hồ Chí Minh",18 m,4 m,72 m²,72 m²,450 m²,"- 165,28 triệu/m²",8 phòng,5,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"11,9 tỷ"
"1368, đinh đức thiện, Xã An Phú Tây, Huyện Bình Chánh, Tp Hồ Chí Minh",20 m,4.5 m,100 m²,100 m²,200 m²,- 12 triệu/m²,3 phòng,2,,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,Bắc,Nội thất đầy đủ,"1,2 tỷ"
"Đường An Phú Tây - Hưng Long, Xã An Phú Tây, Huyện Bình Chánh, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,,"- 8,55 triệu/m²",nhiều hơn 10 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,855 triệu
"Đường Tôn Thất Thuyết, Phường 18, Quận 4, Tp Hồ Chí Minh",20 m,3 m,58 m²,58 m²,110 m²,"- 112,07 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"6,5 tỷ"
"Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, Tp Hồ Chí Minh",,,15 m²,15 m²,,"- 96,67 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"1,45 tỷ"
"Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",11 m,5 m,55 m²,55 m²,,"- 63,64 triệu/m²",4 phòng,2,,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,5 tỷ"
"Đường Âu Cơ, Phường 10, Quận Tân Bình, Tp Hồ Chí Minh",,,80 m²,80 m²,,"- 103,75 triệu/m²",5 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"8,3 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,81 m²,81 m²,170 m²,"- 63,95 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"5,18 tỷ"
"Đường Huỳnh Thị Na, Xã Đông Thạnh, Huyện Hóc Môn, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,,"- 41,67 triệu/m²",3 phòng,,,"Nhà mặt phố, mặt tiền",,,,,"2,5 tỷ"
"Đường Tân Kỳ Tân Quý, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",20 m,4.2 m,84 m²,84 m²,,"- 90,48 triệu/m²",5 phòng,5,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"7,6 tỷ"
"Âu Dương Lân, Phường 3, Quận 8, Tp Hồ Chí Minh",9 m,4.5 m,40.9 m²,40.9 m²,,"- 70,90 triệu/m²",4 phòng,,4 phòng,"Nhà ngõ, hẻm",Đang chờ sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"2,9 tỷ"
"Nguyễn Tri Phương, Phường 5, Quận 10, Tp Hồ Chí Minh",15 m,4.5 m,67 m²,67 m²,,"- 62,69 triệu/m²",4 phòng,,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,2 tỷ"
"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh",17 m,5 m,85 m²,85 m²,,"- 101,18 triệu/m²",5 phòng,4,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"8,6 tỷ"
"Đường số 8, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",12 m,3.3 m,39.6 m²,39.6 m²,39.6 m²,"- 68,18 triệu/m²",3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"2,7 tỷ"
"Mỹ Hưng 5, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",18 m,6 m,108 m²,108 m²,540 m²,"- 393,52 triệu/m²",5 phòng,4,6 phòng,Nhà phố liền kề,Đã có sổ,,Nam,Nội thất cao cấp,"42,5 tỷ"
"Đường Huỳnh Thị Hai, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",27 m,4 m,108 m²,108 m²,432 m²,"- 49,07 triệu/m²",4 phòng,4,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"5,3 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",9 m,4 m,37 m²,37 m²,106 m²,"- 81,08 triệu/m²",3 phòng,2,3 phòng,Nhà phố liền kề,Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Đông,Nội thất đầy đủ,"2,999 tỷ"
"Đường Hưng Nhơn, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",19.6 m,5 m,100 m²,100 m²,170 m²,"- 14,80 triệu/m²",3 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Tây Nam,Bàn giao thô,"1,48 tỷ"
"Đường Bành Văn Trân, Phường 7, Quận Tân Bình, Tp Hồ Chí Minh",27 m,4.1 m,114 m²,114 m²,420 m²,"- 157,02 triệu/m²",nhiều hơn 10 phòng,,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,,Nội thất đầy đủ,"17,9 tỷ"
"Đường Trần Hữu Trang, Phường 11, Quận Phú Nhuận, Tp Hồ Chí Minh",9 m,3.5 m,32 m²,32 m²,96 m²,"- 170,31 triệu/m²",3 phòng,3,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Hoàn thiện cơ bản,"5,45 tỷ"
"Đường Bà Hom, Phường 13, Quận 6, Tp Hồ Chí Minh",,,12.5 m²,12.5 m²,,"- 151,20 triệu/m²",2 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"1,89 tỷ"
"Đường Phan Anh, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,,"- 91,67 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,4 tỷ"
"Đường Số 6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,58 m²,58 m²,174 m²,"- 61,21 triệu/m²",3 phòng,3,3 phòng,Nhà phố liền kề,Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"3,55 tỷ"
"Đường Thạnh Lộc 29, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,80 m²,"- 33,75 triệu/m²",2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Sổ chung / công chứng vi bằng,Hẻm xe hơi,Đông Bắc,Nội thất cao cấp,"1,35 tỷ"
"Đường Nguyễn Thái Sơn, Phường 3, Quận Gò Vấp, Tp Hồ Chí Minh",,,10 m²,,,- 185 triệu/m²,3 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"1,85 tỷ"
"Nguyễn Duy Phương, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",15 m,5 m,75 m²,75 m²,,- 56 triệu/m²,2 phòng,1,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,,"4,2 tỷ"
"Nguyễn Duy trinh, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",,,54 m²,54 m²,,"- 83,33 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",,,,,"4,5 tỷ"
"Đường Thái Phiên, Phường 8, Quận 11, Tp Hồ Chí Minh",,,10 m²,10 m²,,- 119 triệu/m²,2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"1,19 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",11.5 m,4 m,45 m²,45 m²,90 m²,"- 75,33 triệu/m²",2 phòng,2,2 phòng,Nhà phố liền kề,Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Đông,Nội thất cao cấp,"3,39 tỷ"
"313/20, Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, Tp Hồ Chí Minh",,,22 m²,22 m²,22 m²,"- 97,73 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"2,15 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,54 m²,54 m²,188 m²,"- 87,04 triệu/m²",4 phòng,4,5 phòng,Nhà phố liền kề,Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"4,7 tỷ"
