DiaChi,chieuDai,chieuNgang,dienTich,dienTichDat,dienTichSuDung,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,dacDiem,huongCuaChinh,TinhTrangNoiThat,Gia
"Đường Nguyễn Thị Kiểu, Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",,,20 m²,20 m²,,"- 28,95 triệu/m²",1 phòng,,,Nhà phố liền kề,Sổ chung / công chứng vi bằng,,,,579 triệu
Đường Lê Văn Quới,16 m,4 m,64 m²,64 m²,200 m²,"- 87,50 triệu/m²",4 phòng,4,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,6 tỷ"
Đường số 5,18 m,10 m,169 m²,169 m²,,"- 112,43 triệu/m²",2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,19 tỷ
"Đường Cách Mạng Tháng 8, Phường 10, Quận 3, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,,"- 160,94 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"10,3 tỷ"
"Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,96 m²,"- 14,58 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông,Nội thất cao cấp,700 triệu
"Đường An Hạ, Xã Phạm Văn Hai, Huyện Bình Chánh, Tp Hồ Chí Minh",15 m,4 m,15 m²,15 m²,100 m²,"- 28,33 triệu/m²",2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,425 triệu
"Đường Thạnh Xuân 25, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,95 m²,"- 20,50 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,820 triệu
"Hẻm 12 Đường Thạnh Lộc 29, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",10 m,4 m,45 m²,45 m²,90 m²,"- 24,89 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"1,12 tỷ"
"MẶT TIỀN Đường số 10 BÌNH TRỊ ĐÔNG B BÌNH TÂN , Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",13 m,4 m,52 m²,52 m²,,"- 173,08 triệu/m²",4 phòng,4,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,9 tỷ
"Đường Hoàng Bật Đạt, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",26 m,4.2 m,108 m²,108 m²,,"- 58,33 triệu/m²",2 phòng,1,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Đông Bắc,Nội thất đầy đủ,"6,3 tỷ"
"Đường Thạnh Lộc 40, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",11 m,4 m,48 m²,48 m²,90 m²,"- 21,88 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"1,05 tỷ"
"Đường Liên Khu 1-6, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",4 m,7.5 m,30 m²,30 m²,80 m²,"- 132,67 triệu/m²",2 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"3,98 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,100 m²,"- 65,62 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Nam,Hoàn thiện cơ bản,"4,2 tỷ"
"Đường Nguyễn Thượng Hiền, Phường 5, Quận Bình Thạnh, Tp Hồ Chí Minh",9.5 m,3.2 m,25 m²,25 m²,50 m²,- 178 triệu/m²,2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Đông Bắc,Nội thất cao cấp,"4,45 tỷ"
"990, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",15 m,4 m,57 m²,57 m²,57 m²,"- 71,93 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"4,1 tỷ"
"Đường Số 12, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",17.5 m,7 m,123 m²,123 m²,123 m²,"- 154,39 triệu/m²",2 phòng,2,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất đầy đủ,"18,99 tỷ"
"Hiệp Thành City, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",17 m,5 m,77 m²,77 m²,212 m²,"- 94,81 triệu/m²",5 phòng,4,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,Bắc,Nội thất đầy đủ,"7,3 tỷ"
"Đường Nguyễn Văn Bứa, Thị trấn Hóc Môn, Huyện Hóc Môn, Tp Hồ Chí Minh",5 m,2 m,10 m²,10 m²,10 m²,- 30 triệu/m²,1 phòng,2,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,300 triệu
"Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh",13 m,4.1 m,52 m²,52 m²,,"- 111,35 triệu/m²",3 phòng,3,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"5,79 tỷ"
"Đường Thạnh Lộc 15, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",46 m,9 m,412 m²,412 m²,412 m²,"- 42,48 triệu/m²",2 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"17,5 tỷ"
"Đường Gò Xoài, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",20 m,9 m,180 m²,180 m²,300 m²,"- 138,89 triệu/m²",4 phòng,4,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,25 tỷ
"Đường Quang Trung, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",,,45 m²,45 m²,,"- 166,67 triệu/m²",4 phòng,5,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"7,5 tỷ"
"Đường Số 25, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",17 m,14 m,238 m²,238 m²,238 m²,"- 96,64 triệu/m²",5 phòng,3,6 phòng,Nhà biệt thự,Đã có sổ,,,Nội thất đầy đủ,23 tỷ
"Đường Vườn Lài, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",10.5 m,5.5 m,57 m²,57 m²,190 m²,"- 96,49 triệu/m²",4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Tây,Nội thất đầy đủ,"5,5 tỷ"
"Đường Thạnh Lộc 16, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",12 m,5 m,60 m²,60 m²,,"- 94,83 triệu/m²",4 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"5,69 tỷ"
"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",11 m,4.8 m,53 m²,53 m²,,"- 127,74 triệu/m²",4 phòng,3,5 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,,,"6,77 tỷ"
"3/9, Đường 297, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",16.5 m,4 m,65 m²,65 m²,65 m²,"- 81,54 triệu/m²",2 phòng,1,1 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,Tây Nam,,"5,3 tỷ"
"Duong 15, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh",8 m,4 m,32 m²,32 m²,64 m²,"- 107,19 triệu/m²",3 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Nam,Nội thất đầy đủ,"3,43 tỷ"
"Trịnh Thị Dối, Xã Đông Thạnh, Huyện Hóc Môn, Tp Hồ Chí Minh",,,40 m²,40 m²,,"- 31,25 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Hẻm xe hơi,,,"1,25 tỷ"
"Đường Phùng Văn Cung, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh",,4.5 m,41 m²,41 m²,,"- 114,88 triệu/m²",4 phòng,,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"4,71 tỷ"
"Trịnh Thị Dối, Xã Đông Thạnh, Huyện Hóc Môn, Tp Hồ Chí Minh",,,40 m²,40 m²,,"- 31,25 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Hẻm xe hơi,,,"1,25 tỷ"
"Đường Phùng Văn Cung, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh",,4.5 m,41 m²,41 m²,,"- 114,88 triệu/m²",4 phòng,,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"4,71 tỷ"
"Đường Nguyễn Bình, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",20 m,7.5 m,140 m²,140 m²,150 m²,"- 82,14 triệu/m²",3 phòng,3,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,"11,5 tỷ"
"Đường Nơ Trang Long, Phường 7, Quận Bình Thạnh, Tp Hồ Chí Minh",11 m,3.5 m,35 m²,35 m²,70 m²,"- 141,43 triệu/m²",2 phòng,2,,"Nhà ngõ, hẻm",Đã có sổ,"Nhà nở hậu,Hẻm xe hơi",,Hoàn thiện cơ bản,"4,95 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,120 m²,- 60 triệu/m²,4 phòng,2,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,Đông,Nội thất đầy đủ,"2,4 tỷ"
"Đường Thạnh Lộc 44, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,,"- 104,46 triệu/m²",5 phòng,3,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"5,85 tỷ"
"1139, Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,80 m²,"- 12,25 triệu/m²",2 phòng,1,2 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,490 triệu
"Đường Thạnh Lộc 29, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,80 m²,"- 33,75 triệu/m²",2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Sổ chung / công chứng vi bằng,Hẻm xe hơi,Đông Bắc,Nội thất cao cấp,"1,35 tỷ"
"Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh",,,10 m²,10 m²,,- 198 triệu/m²,2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất đầy đủ,"1,98 tỷ"
"Đường số 8, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",12.5 m,4.2 m,58 m²,58 m²,175 m²,"- 129,31 triệu/m²",4 phòng,4,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,Tây Bắc,Nội thất đầy đủ,"7,5 tỷ"
"Đường Trương Hán Siêu, Phường Đa Kao, Quận 1, Tp Hồ Chí Minh",,,50 m²,50 m²,,- 270 triệu/m²,4 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"13,5 tỷ"
"Đường Thạnh Lộc 13, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",12 m,5 m,60 m²,60 m²,,"- 103,33 triệu/m²",4 phòng,,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"6,2 tỷ"
"Dương Công Khi, Xã Xuân Thới Thượng, Huyện Hóc Môn, Tp Hồ Chí Minh",15 m,4 m,10 m²,10 m²,108 m²,"- 52,50 triệu/m²",2 phòng,2,1 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,525 triệu
"đường số, Phường Tân Quy, Quận 7, Tp Hồ Chí Minh",,,54 m²,54 m²,,"- 101,85 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"5,5 tỷ"
"68, Đường Đông Hồ, Phường 4, Quận 8, Tp Hồ Chí Minh",20 m,4 m,74 m²,74 m²,,"- 90,54 triệu/m²",3 phòng,2,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,,Nội thất đầy đủ,"6,7 tỷ"
"Đường Phạm Thế Hiển, Phường 7, Quận 8, Tp Hồ Chí Minh",17 m,4 m,70 m²,70 m²,70 m²,"- 58,57 triệu/m²",2 phòng,,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,Đông Nam,Hoàn thiện cơ bản,"4,1 tỷ"
"Đường Nguyễn Thị Đặng, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",25 m,5 m,88 m²,88 m²,,"- 136,25 triệu/m²",3 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"11,99 tỷ"
"Đường Hồng Hà, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",,5.5 m,30 m²,30 m²,140 m²,"- 393,33 triệu/m²",4 phòng,4,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,"11,8 tỷ"
"Song Hành, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,380 m²,- 140 triệu/m²,6 phòng,,,"Nhà mặt phố, mặt tiền",Đang chờ sổ,,,Hoàn thiện cơ bản,14 tỷ
"09, 💋 80 Chủ gửi Bán Đất Tân Xuân Hóc Môn Cam kết Rẻ nhất thị trường Giá .3 ty990 bớt lộc cho khách quyết nhanh để sở hữu em chân dài tới nách này nhé ☘️đất hóc môn ngang 4 dài 24 Mặt tiền đường nhựa 10m ☘️cách tô kí 100m vị trí đẹp xuất Sắc lưu thô, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",10 m,4 m,36 m²,36 m²,72 m²,"- 102,22 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Tây Nam,Hoàn thiện cơ bản,"3,68 tỷ"
"Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,48 m²,"- 77,08 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Đông Nam,,"3,7 tỷ"
"Đường Tô Ký Xã Trung Chánh Huyện Hóc Môn, Xã Trung Chánh, Huyện Hóc Môn, Tp Hồ Chí Minh",16 m,4 m,54 m²,54 m²,137 m²,"- 87,04 triệu/m²",4 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"4,7 tỷ"
"Đường 1C, Xã Vĩnh Lộc B, Huyện Bình Chánh, Tp Hồ Chí Minh",16 m,5 m,80 m²,80 m²,80 m²,"- 11,25 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà chưa hoàn công",,Hoàn thiện cơ bản,900 triệu
"Đường Nguyễn Cửu Phú, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",14 m,4 m,55.9 m²,55.9 m²,102.3 m²,"- 19,32 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"1,08 tỷ"
"Đường Liên Tỉnh 5, Phường 5, Quận 8, Tp Hồ Chí Minh",,2.6 m,12 m²,12 m²,,"- 131,67 triệu/m²",1 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,,"1,58 tỷ"
"Đường Bến Mễ Cốc, Phường 15, Quận 8, Tp Hồ Chí Minh",31 m,3.5 m,110 m²,110 m²,96.6 m²,"- 47,27 triệu/m²",4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,2 tỷ"
"Đường Thống Nhất, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh",12 m,4.2 m,50 m²,50 m²,,- 74 triệu/m²,2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,7 tỷ"
"Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,,"- 87,50 triệu/m²",5 phòng,,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,"5,6 tỷ"
"Tân Thới Hiệp, Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",22 m,12 m,240 m²,240 m²,370 m²,"- 58,29 triệu/m²",4 phòng,,,Nhà biệt thự,Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"13,99 tỷ"
"Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh",,,50 m²,50 m²,,- 100 triệu/m²,3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,5 tỷ
"Đường Hoàng Hoa Thám, Phường 5, Quận Bình Thạnh, Tp Hồ Chí Minh",13 m,4.3 m,54 m²,54 m²,,"- 105,56 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"5,7 tỷ"
"Đường Quang Trung, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",11 m,3.5 m,38.5 m²,38.5 m²,,"- 67,43 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"2,595 tỷ"
"Đường Trần Thị Do, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",6 m,3.2 m,19.2 m²,19.2 m²,38.4 m²,"- 51,04 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,Hoàn thiện cơ bản,980 triệu
"Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",,,110 m²,110 m²,,"- 63,64 triệu/m²",4 phòng,3,,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,,,7 tỷ
"Đường Tân Thới Hiệp 14, Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,400 m²,"- 109,90 triệu/m²",6 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"10,99 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,,"- 106,67 triệu/m²",5 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông,,"6,4 tỷ"
"Võ Văn Ngân, Phường Linh Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",12 m,5.18 m,64 m²,64 m²,,"- 72,66 triệu/m²",4 phòng,2,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Hoàn thiện cơ bản,"4,65 tỷ"
"Đường số 27, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,,- 130 triệu/m²,4 phòng,3,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,13 tỷ
"Đường Âu Dương Lân, Phường 3, Quận 8, Tp Hồ Chí Minh",13 m,4 m,50 m²,50 m²,50 m²,- 136 triệu/m²,4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"6,799 tỷ"
"Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,96 m²,"- 16,25 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Bắc,Nội thất cao cấp,780 triệu
"Đường số 27, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,,- 130 triệu/m²,4 phòng,3,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,13 tỷ
"Đường Âu Dương Lân, Phường 3, Quận 8, Tp Hồ Chí Minh",13 m,4 m,50 m²,50 m²,50 m²,- 136 triệu/m²,4 phòng,4,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"6,799 tỷ"
"Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,96 m²,"- 16,25 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Bắc,Nội thất cao cấp,780 triệu
"Đường Đặng Công Bỉnh, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",9 m,4 m,36 m²,36 m²,36 m²,"- 6,94 triệu/m²",1 phòng,,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,250 triệu
"Đường Trần Văn Quang, Phường 10, Quận Tân Bình, Tp Hồ Chí Minh",16 m,4 m,62 m²,62 m²,62 m²,"- 185,48 triệu/m²",5 phòng,5,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Hoàn thiện cơ bản,"11,5 tỷ"
"Đường Số P Tân Kiên, Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",17 m,4 m,76 m²,76 m²,,"- 193,42 triệu/m²",5 phòng,4,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Tây,,"14,7 tỷ"
"Đường Lâm Văn Bền, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh",16 m,5.5 m,88 m²,88 m²,,"- 96,59 triệu/m²",6 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"8,5 tỷ"
"Đường Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,,"- 52,08 triệu/m²",2 phòng,1,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất đầy đủ,"2,5 tỷ"
"Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",10 m,5 m,50 m²,50 m²,50 m²,- 14 triệu/m²,2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà dính quy hoạch / lộ giới,,,700 triệu
"Đường Phan Văn Trị, Phường 11, Quận Bình Thạnh, Tp Hồ Chí Minh",,,20 m²,20 m²,40 m²,"- 144,50 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Nam,Hoàn thiện cơ bản,"2,89 tỷ"
"Đường Trần Thị Hè, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",17.5 m,4 m,70 m²,70 m²,70 m²,"- 91,43 triệu/m²",4 phòng,66,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"6,4 tỷ"
"Khu đô thị Cityland Park Hills - Số 18, Phan Văn Trị, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,400 m²,- 290 triệu/m²,5 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,29 tỷ
"Số 5, Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,,- 73 triệu/m²,10 phòng,3,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"7,3 tỷ"
"Tl27, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",16 m,4 m,58 m²,58 m²,58 m²,"- 83,62 triệu/m²",3 phòng,,,Nhà phố liền kề,Đã có sổ,,,,"4,85 tỷ"
"34, Đường Trần Văn Dư, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",32 m,6 m,190 m²,190 m²,400 m²,"- 189,47 triệu/m²",6 phòng,5,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Tây,Nội thất đầy đủ,36 tỷ
"Đường Dương Quảng Hàm, Phường 6, Quận Gò Vấp, Tp Hồ Chí Minh",11 m,4.15 m,48 m²,48 m²,144 m²,"- 162,50 triệu/m²",4 phòng,3,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông Bắc,Nội thất cao cấp,"7,8 tỷ"
"Đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",11 m,5 m,55 m²,55 m²,,"- 68,91 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Bắc,Hoàn thiện cơ bản,"3,79 tỷ"
"Ngô Sỹ Liên, Phường 14, Quận 8, Tp Hồ Chí Minh",7 m,4 m,26 m²,26 m²,52 m²,"- 72,31 triệu/m²",2 phòng,2,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,Đông Nam,Nội thất đầy đủ,"1,88 tỷ"
"Đường Phú Thọ Hoà, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh",4 m,6 m,24 m²,24 m²,58 m²,"- 102,08 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"2,45 tỷ"
"688, Âu Cơ, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh",20 m,51 m,100 m²,100 m²,,- 225 triệu/m²,5 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"22,5 tỷ"
"688, Âu Cơ, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh",20 m,51 m,100 m²,100 m²,,- 225 triệu/m²,5 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"22,5 tỷ"
"Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",5 m,3 m,15 m²,15 m²,,"- 21,33 triệu/m²",1 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,320 triệu
