DiaChi,chieuDai,chieuNgang,dienTich,dienTichDat,dienTichSuDung,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,dacDiem,huongCuaChinh,TinhTrangNoiThat,Gia
"Đường Hương Lộ 3, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,,"- 87,50 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,2 tỷ"
"Đường Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",14 m,5 m,71 m²,71 m²,284 m²,"- 73,24 triệu/m²",6 phòng,4.0,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,2 tỷ"
"KDC Nam Long , Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",18 m,4 m,72 m²,72 m²,,"- 102,78 triệu/m²",4 phòng,,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"7,4 tỷ"
"129-131, Đường số 1, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",15 m,4 m,60 m²,60 m²,210 m²,"- 80,83 triệu/m²",4 phòng,4.0,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"4,85 tỷ"
"Đường Phạm Đăng Giảng, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",,,53 m²,53 m²,,"- 116,98 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,2 tỷ"
"Đường Lê Cơ, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,144 m²,"- 123,75 triệu/m²",4 phòng,4.0,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"4,95 tỷ"
"Đường số 7, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",21 m,5 m,105 m²,105 m²,,"- 90,48 triệu/m²",4 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"9,5 tỷ"
"Đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",11 m,4 m,44 m²,44 m²,86 m²,"- 81,82 triệu/m²",2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Nam,Hoàn thiện cơ bản,"3,6 tỷ"
"Gò Xoài , Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",9 m,4 m,36 m²,36 m²,,"- 109,17 triệu/m²",2 phòng,2.0,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"3,93 tỷ"
"256 , Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",13 m,4 m,50 m²,50 m²,200 m²,- 85 triệu/m²,4 phòng,4.0,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,Nhà nở hậu,Đông,Nội thất cao cấp,"4,25 tỷ"
"Đường Số 3, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",7 m,3.2 m,22 m²,22 m²,66 m²,"- 90,91 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,Nội thất đầy đủ,2 tỷ
"Đường Đường số 21, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,72 m²,,,"- 66,67 triệu/m²",2 phòng,2.0,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"4,8 tỷ"
"Tên Lửa - Đường số 4, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",23 m,4 m,92 m²,92 m²,212 m²,"- 101,09 triệu/m²",4 phòng,4.0,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"9,3 tỷ"
"Đường Lê Cơ, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,142 m²,"- 100,89 triệu/m²",5 phòng,4.0,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Đông Bắc,Nội thất cao cấp,"5,65 tỷ"
"Đường Liên khu 10-11, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",11 m,4 m,44 m²,44 m²,88 m²,"- 68,18 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,3 tỷ
"hương lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,40 m²,"- 86,25 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,45 tỷ"
"Đường Tỉnh lộ 10, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",21 m,4 m,82 m²,82 m²,92 m²,"- 45,12 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà dính quy hoạch / lộ giới",,,"3,7 tỷ"
"Đường Gò Xoài, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",12 m,5 m,61 m²,61 m²,,"- 95,90 triệu/m²",4 phòng,4.0,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"5,85 tỷ"
Đường Trương Phước Phan,,,74 m²,74 m²,100 m²,"- 38,51 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Nhà dính quy hoạch / lộ giới,,,"2,85 tỷ"
"Đường số 29, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",9 m,3.6 m,32 m²,32 m²,,"- 215,62 triệu/m²",2 phòng,3.0,2 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"6,9 tỷ"
"Đường số 32A, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,5 m,100 m²,100 m²,,- 122 triệu/m²,5 phòng,4.0,6 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"12,2 tỷ"
"Hẻm 13 Liên khu 2-10, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",5 m,8 m,35 m²,35 m²,70 m²,- 28 triệu/m²,2 phòng,1.0,1 phòng,"Nhà mặt phố, mặt tiền",Giấy tờ viết tay,Hẻm xe hơi,,,980 triệu
"Đường Lê Trọng Tấn, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",11 m,5 m,55 m²,55 m²,,"- 61,82 triệu/m²",1 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,4 tỷ"
"Đường số 3B, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",8 m,3 m,24 m²,24 m²,60 m²,"- 103,33 triệu/m²",3 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"2,48 tỷ"
"Đường Liên khu 5-6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",17 m,4 m,68 m²,68 m²,136 m²,"- 53,68 triệu/m²",2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"3,65 tỷ"
"Đường số 2, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,112 m²,"- 78,57 triệu/m²",2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"4,4 tỷ"
1,9.5 m,4.5 m,42 m²,42 m²,42 m²,"- 114,29 triệu/m²",4 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,8 tỷ"
"Đường Gò Xoài, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",14 m,5 m,69 m²,69 m²,69 m²,"- 42,03 triệu/m²",2 phòng,1.0,1 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Đông,Hoàn thiện cơ bản,"2,9 tỷ"
"38, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",16.45 m,4 m,65 m²,65 m²,220 m²,"- 115,38 triệu/m²",4 phòng,4.0,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,Đông,Nội thất đầy đủ,"7,5 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",17 m,4 m,68 m²,68 m²,,"- 69,85 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,75 tỷ"
"13A, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,53 m²,53 m²,53 m²,"- 98,11 triệu/m²",5 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"5,2 tỷ"
"Số 3, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,80 m²,80 m²,160 m²,"- 68,75 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"5,5 tỷ"
"Đường Quốc Lộ 1a, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",10 m,3.6 m,40 m²,40 m²,80 m²,"- 32,50 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Giấy tờ viết tay,,,,"1,3 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4.3 m,58 m²,58 m²,132 m²,"- 85,34 triệu/m²",3 phòng,3.0,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"4,95 tỷ"
"Kinh Dương Vương, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",15 m,4.3 m,65 m²,65 m²,322 m²,"- 123,08 triệu/m²",4 phòng,5.0,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,8 tỷ
"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",16.5 m,4.1 m,66 m²,66 m²,231 m²,"- 104,24 triệu/m²",5 phòng,5.0,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,"6,88 tỷ"
"Đường Liên khu 5-6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,64 m²,"- 57,03 triệu/m²",4 phòng,2.0,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Hoàn thiện cơ bản,"3,65 tỷ"
"Đường số 5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",8 m,4 m,32 m²,32 m²,64 m²,"- 46,88 triệu/m²",2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đang chờ sổ,Hẻm xe hơi,,,"1,5 tỷ"
"Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,,"- 93,75 triệu/m²",4 phòng,4.0,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,5 tỷ"
"Đường Số 6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",,,32 m²,32 m²,,"- 77,50 triệu/m²",4 phòng,,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"2,48 tỷ"
"Đường Kinh Dương Vương, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",,,72 m²,72 m²,,"- 83,19 triệu/m²",4 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,,"5,99 tỷ"
"Đường Nguyễn Thị Tú, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",8 m,3 m,24 m²,24 m²,,"- 66,67 triệu/m²",2 phòng,2.0,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"1,6 tỷ"
"Đường số 12, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",,,54 m²,54 m²,,"- 127,78 triệu/m²",7 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"6,899 tỷ"
"Đường số 1, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",,,120 m²,120 m²,,"- 129,17 triệu/m²",7 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"15,5 tỷ"
"1 Sẹc Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",,,58 m²,58 m²,,"- 56,03 triệu/m²",5 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,25 tỷ"
"Đường số 12, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",8.5 m,4 m,34 m²,34 m²,68 m²,"- 107,35 triệu/m²",2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"3,65 tỷ"
"Đường số 9, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",15.5 m,4 m,63 m²,63 m²,120 m²,"- 59,52 triệu/m²",2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,Nội thất đầy đủ,"3,75 tỷ"
"Đường số 11, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,,"- 93,75 triệu/m²",3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,5 tỷ"
"Đường số 1, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4.5 m,45 m²,45 m²,45 m²,"- 107,78 triệu/m²",3 phòng,3.0,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Tây,Nội thất đầy đủ,"4,85 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",15 m,10 m,115 m²,115 m²,115 m²,"- 86,96 triệu/m²",4 phòng,2.0,4 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Nam,Nội thất cao cấp,10 tỷ
"Đường Tỉnh lộ 10, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",7 m,,29 m²,29 m²,,"- 91,38 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"2,65 tỷ"
"Đường Tỉnh lộ 10, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,,"- 101,25 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,05 tỷ"
"Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",13 m,4 m,52 m²,52 m²,,"- 107,69 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"5,6 tỷ"
"Đường Liên khu 2-5, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",11 m,4 m,42 m²,42 m²,,"- 96,43 triệu/m²",3 phòng,,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,05 tỷ"
"Đường Lê Trọng Tấn, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",7 m,5 m,35 m²,35 m²,140 m²,"- 70,86 triệu/m²",4 phòng,12.0,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Tây,Nội thất đầy đủ,"2,48 tỷ"
"Đường Gò Xoài, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",12 m,5 m,60 m²,60 m²,240 m²,"- 96,67 triệu/m²",4 phòng,4.0,4 phòng,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"5,8 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,168 m²,"- 71,43 triệu/m²",4 phòng,3.0,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Nội thất cao cấp,4 tỷ
"Đường Lê Trọng Tấn, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,120 m²,"- 62,50 triệu/m²",2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Nhà nở hậu,Hẻm xe hơi",,Nội thất cao cấp,4 tỷ
"Đường Lê Văn Quới, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,112 m²,"- 92,86 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"5,2 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,41 m²,41 m²,41 m²,"- 112,20 triệu/m²",3 phòng,3.0,3 phòng,"Nhà ngõ, hẻm",Đã có sổ,,Tây,Nội thất cao cấp,"4,6 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,,"- 85,94 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,5 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,,- 100 triệu/m²,4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,8 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,,"- 101,56 triệu/m²",5 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,5 tỷ"
"Đường số 7, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,,"- 73,44 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"4,7 tỷ"
"Đường số 29, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",14.5 m,4 m,57 m²,57 m²,,"- 87,72 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,5 tỷ
"Đường Gò Xoài, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4 m,40 m²,40 m²,,- 115 triệu/m²,4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,6 tỷ"
"Đường Bùi Tư Toàn, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",18 m,4 m,72 m²,72 m²,,"- 81,94 triệu/m²",4 phòng,,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,,,,"5,9 tỷ"
"Đường Tỉnh lộ 10, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",8 m,4 m,32 m²,32 m²,,"- 135,94 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,35 tỷ"
"Đường Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",13 m,4 m,52 m²,52 m²,,"- 88,46 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,6 tỷ"
"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",11 m,4 m,44 m²,44 m²,120 m²,"- 94,32 triệu/m²",2 phòng,3.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Đông,Nội thất đầy đủ,"4,15 tỷ"
"Đường Phạm Đăng Giảng, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",,,65 m²,65 m²,,"- 95,38 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"6,2 tỷ"
"Hẻm thông , Hẻm 413 Lê Văn Quới, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",8.2 m,5.6 m,44 m²,44 m²,88 m²,"- 78,41 triệu/m²",2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,Nam,Hoàn thiện cơ bản,"3,45 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",21 m,4 m,84 m²,84 m²,168 m²,"- 119,05 triệu/m²",4 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,10 tỷ
"Đường số 11, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,,"- 90,62 triệu/m²",3 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"5,8 tỷ"
"Đường 26 Tháng 3, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",10 m,4.1 m,41 m²,41 m²,,"- 114,15 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,,"4,68 tỷ"
"Đường Số 4, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",12 m,4 m,48 m²,48 m²,96 m²,"- 80,83 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,88 tỷ"
"Đường Liên khu 5-6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",18 m,4 m,72 m²,72 m²,144 m²,- 50 triệu/m²,2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"3,6 tỷ"
"Đường, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",,,45 m²,45 m²,,"- 57,78 triệu/m²",4 phòng,2.0,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất đầy đủ,"2,6 tỷ"
"Đường Phan Anh, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",13 m,11 m,135 m²,135 m²,,"- 94,07 triệu/m²",nhiều hơn 10 phòng,5.0,Nhiều hơn 6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,"12,7 tỷ"
"Đường Liên khu 4-5, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",,,30 m²,30 m²,,"- 82,67 triệu/m²",3 phòng,3.0,,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Tây,Hoàn thiện cơ bản,"2,48 tỷ"
"Hẻm 143/31 Liên khu 5-6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",8 m,4 m,32 m²,32 m²,64 m²,"- 84,38 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"2,7 tỷ"
"Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,,"- 92,86 triệu/m²",2 phòng,3.0,3 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Đông,Nội thất cao cấp,"5,2 tỷ"
"Hẻm 2 Đường Liên Khu 2-10, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",13 m,4.8 m,62 m²,62 m²,,"- 96,61 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,,,,"5,99 tỷ"
"Đường Số 24, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,,"- 92,68 triệu/m²",3 phòng,,,"Nhà mặt phố, mặt tiền",Đã có sổ,,,,"5,19 tỷ"
"Hẻm 532 Kinh Dương Vương, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",20 m,4 m,82 m²,82 m²,,"- 69,51 triệu/m²",4 phòng,4.0,4 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"5,7 tỷ"
"Đường Khiếu Năng Tĩnh, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",24 m,5 m,120 m²,120 m²,,"- 83,33 triệu/m²",5 phòng,4.0,5 phòng,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất cao cấp,10 tỷ
"Đường Đường số 10, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",14 m,4 m,56 m²,56 m²,,"- 126,79 triệu/m²",5 phòng,4.0,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất đầy đủ,"7,1 tỷ"
"Đường 26 Tháng 3, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",13 m,4 m,52 m²,52 m²,,"- 74,04 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",Đã có sổ,Hẻm xe hơi,,Nội thất đầy đủ,"3,85 tỷ"
"Đường Số 8, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",16 m,4 m,64 m²,64 m²,,"- 74,22 triệu/m²",4 phòng,,,Nhà phố liền kề,Đã có sổ,Hẻm xe hơi,,,"4,75 tỷ"
"Hẽm 114, Đường Chiến Lược, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",,3 m,45 m²,45 m²,90 m²,"- 86,67 triệu/m²",3 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",Tây,Nội thất đầy đủ,"3,9 tỷ"
"Hẻm 118 Đường Số 8, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",19 m,4 m,75 m²,75 m²,75 m²,"- 53,20 triệu/m²",2 phòng,2.0,2 phòng,"Nhà ngõ, hẻm",Đã có sổ,"Hẻm xe hơi,Nhà nở hậu",,Hoàn thiện cơ bản,"3,99 tỷ"
"Đường số 25, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",21 m,4 m,84 m²,84 m²,243 m²,"- 114,29 triệu/m²",4 phòng,2.0,5 phòng,"Nhà mặt phố, mặt tiền",Đã có sổ,,,Nội thất cao cấp,"9,6 tỷ"
"Đường số 5, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",21 m,8 m,170 m²,170 m²,380 m²,"- 64,71 triệu/m²",6 phòng,3.0,6 phòng,"Nhà ngõ, hẻm",Đã có sổ,Nhà nở hậu,,Hoàn thiện cơ bản,11 tỷ
